time_id,time_bucket,rv_actual,rv_predicted,model
10628,5,0.00011721619948025607,0.00012494081033000406,lightgbm
10932,0,0.0008425123105272344,0.0008021925770745753,lightgbm
10932,1,0.0005745847269002791,0.0005770722622408324,lightgbm
10932,2,0.0007084794975423083,0.0006046432561706545,lightgbm
10932,3,0.0005675627145037032,0.0004875487877938662,lightgbm
10932,4,0.0004770073394165144,0.0004116423131635129,lightgbm
10932,5,0.00031909190243563373,0.0003527065365099195,lightgbm
11642,0,0.00023530784802325497,0.00020244922588331452,lightgbm
11642,1,5.4083908256386154e-05,3.5752365057635995e-05,lightgbm
11642,2,0.00018961153267940125,0.0002319155177558344,lightgbm
11642,3,0.00022510860022118893,0.00023840629047074612,lightgbm
11642,4,0.00012552225063891287,0.00015918311655553781,lightgbm
11642,5,0.00021380915825957455,0.00021321059607952783,lightgbm
11987,0,0.0002719638059886761,0.00032793851668572844,lightgbm
11987,1,0.0002871023307535825,0.0002911268613907685,lightgbm
11987,2,0.0002101703916928347,0.00023281047321123313,lightgbm
11987,3,0.00031566339093168,0.0003061902244979439,lightgbm
11987,4,4.324244241180784e-05,4.7923925806932583e-05,lightgbm
11987,5,0.0001913557068411854,0.0002229361143848158,lightgbm
12073,0,0.00030618014119914545,0.0002749642593932903,lightgbm
12073,1,0.00030144680248549025,0.0003122863292157699,lightgbm
12073,2,0.00035279940591206887,0.00030994044546485384,lightgbm
12073,3,0.00025270175929391423,0.00022255836176278927,lightgbm
12073,4,0.00022636213060719395,0.00020156612766372164,lightgbm
12073,5,0.0003012318827816017,0.0003142287923481325,lightgbm
12103,0,0.0002358453324208253,0.000269850773123303,lightgbm
12103,1,0.0003016259096965055,0.00024001357436735497,lightgbm
12103,2,0.00025669925985405764,0.00022757493745391102,lightgbm
12103,3,0.00027368363464557827,0.00019193826347662282,lightgbm
12103,4,0.00022333399123376506,0.00018888483765595613,lightgbm
12103,5,0.0003608193376786551,0.00024116782932832517,lightgbm
12419,0,0.0004959597802634458,0.0004408538954449476,lightgbm
12419,1,0.0003375298605077406,0.0003609916736700605,lightgbm
12419,2,0.0006374023701352013,0.0005085858354838602,lightgbm
12419,3,0.0007027162233900797,0.0004901263116839228,lightgbm
12419,4,0.0005746148482116632,0.00044149522830467505,lightgbm
12419,5,0.0005286304487097487,0.000452168970692363,lightgbm
12481,0,0.00028825965572706604,0.0002604420185473904,lightgbm
12481,1,0.0002667091506969634,0.0002923059503331178,lightgbm
12481,2,0.00011627280078797609,0.0001116134572662144,lightgbm
12481,3,0.00033711894258107387,0.0002155426522565497,lightgbm
12481,4,0.00021262657657347217,0.00024392700806361725,lightgbm
12481,5,0.0004208850980739904,0.00037023762470881873,lightgbm
12498,0,0.0008638075781336138,0.0004910694437350405,lightgbm
12498,1,0.0008868980511617267,0.0007959917405032246,lightgbm
12498,2,0.0011961740525071416,0.0010090409125467939,lightgbm
12498,3,0.0007349149252131602,0.0009142589293104733,lightgbm
12498,4,0.0008331403502534597,0.0007849270737235913,lightgbm
12498,5,0.0004535095003425683,0.00047182996966250095,lightgbm
13102,0,0.0001845037855651879,0.0001709945680705633,lightgbm
13102,1,0.00029200986318197986,0.0002841126375164128,lightgbm
13102,2,0.0003139040389448726,0.0003287349133479698,lightgbm
13102,3,0.00032342660818547,0.00031804164729423235,lightgbm
13102,4,0.0004337836392257948,0.0002662798189403542,lightgbm
13102,5,0.00035218696158681115,0.00032992181848905924,lightgbm
13217,0,5.635155219727533e-05,4.922074068443681e-05,lightgbm
13217,1,7.445943420084958e-05,6.20269881271931e-05,lightgbm
13217,2,7.058313256750717e-05,6.858815071851165e-05,lightgbm
13217,3,0.00018257864166483254,0.00015229527862675903,lightgbm
13217,4,0.00012549502466083638,0.00014193067476718087,lightgbm
13217,5,0.00011882330393592211,0.0001218748499729878,lightgbm
13382,0,0.0006333047323790171,0.000599880602580555,lightgbm
13382,1,0.0007148202113515562,0.0005476938971337544,lightgbm
13382,2,0.0006864322489918282,0.0005248559826793287,lightgbm
13382,3,0.0005604304603492396,0.0004936614587902146,lightgbm
13382,4,0.0005248717831142229,0.0005061920438070325,lightgbm
13382,5,0.000627228284354011,0.0005253482847810912,lightgbm
13436,0,0.001017611595173965,0.0010082372367894148,lightgbm
13436,1,0.0005566804906361802,0.0005740376672711266,lightgbm
13436,2,0.0005417336466434043,0.0006319688855296837,lightgbm
13436,3,0.0009869574480327833,0.0008372133306797101,lightgbm
13436,4,0.0008708673347095813,0.0006836860221821375,lightgbm
13436,5,0.0009224273174748981,0.000688801329485396,lightgbm
13484,0,0.00031664442641003097,0.0001885411854836043,lightgbm
13484,1,0.0001119140820092105,0.00011145170549874402,lightgbm
13484,2,8.178687206707095e-05,5.894607981008576e-05,lightgbm
13484,3,5.252683084410864e-05,3.7328798375248974e-05,lightgbm
13484,4,0.00016687230450938438,0.00017410887538419907,lightgbm
13484,5,3.145036078073783e-05,2.9267080627960684e-05,lightgbm
13579,0,0.00025727433030437623,0.0002478003478250244,lightgbm
13579,1,0.00014057842178011936,0.00014249650065407238,lightgbm
13579,2,0.00021589291921733498,0.00022414529625898035,lightgbm
13579,3,0.00018796343011647746,0.00020433978220854823,lightgbm
13579,4,0.0002279946826132328,0.00023179086770430655,lightgbm
13579,5,0.0001986123346105685,0.00020933740991606177,lightgbm
14561,0,0.00020113383991805642,0.0002155099286596482,lightgbm
14561,1,0.00021385965896137234,0.00020738866921597723,lightgbm
14561,2,0.00019855348759755746,0.0001994480911384371,lightgbm
14561,3,0.00017049883766206297,0.0001895732283016347,lightgbm
14561,4,0.0005581131946918107,0.00044918592719672023,lightgbm
14561,5,0.00025107493279827265,0.0002546689520737056,lightgbm
14579,0,0.0004274421128113739,0.00045736309606411073,lightgbm
14579,1,0.0005413599693718086,0.0005379573371926537,lightgbm
14579,2,0.0004675328661266666,0.00045247436766346534,lightgbm
14579,3,0.0004927053333613201,0.0005316704787408509,lightgbm
14579,4,0.0003922502608805187,0.0004101399534715296,lightgbm
14579,5,0.0007178541444673883,0.0006711706958047992,lightgbm
14797,0,0.000230343357236505,0.0001833237203135704,lightgbm
14797,1,0.0003436183558563719,0.00023028563605616227,lightgbm
14797,2,0.00027118924900437573,0.0002469684305054551,lightgbm
14797,3,0.0002342242544529245,0.00015556634262185338,lightgbm
14797,4,0.00039281326353553085,0.0002614783909351941,lightgbm
14797,5,0.0002680257272405459,0.00016656469302562017,lightgbm
15633,0,0.0003496049630198592,0.00030524305281763944,lightgbm
15633,1,0.0005504770346581788,0.0004944994987662096,lightgbm
15633,2,0.0004891768499291468,0.0004099259664755225,lightgbm
15633,3,0.0003927410240173106,0.0003659749097081445,lightgbm
15633,4,0.0008057959743215605,0.0006222629919755512,lightgbm
15633,5,0.0005646797507709151,0.0005883336778038818,lightgbm
16017,0,0.0001328245417570072,0.00014092850833082897,lightgbm
16017,1,0.00034027956832500124,0.0002631696783952752,lightgbm
16017,2,0.00018715724103369555,0.00021489630090095062,lightgbm
16017,3,0.0003606903324334418,0.0003207738219625254,lightgbm
16017,4,0.00011598235294439157,0.00012870032076172668,lightgbm
16017,5,0.0006093025868060022,0.0003140808608117114,lightgbm
16660,0,2.1049368285396894e-05,1.8508179793016853e-05,lightgbm
16660,1,9.44147669232009e-05,0.00012024506946891026,lightgbm
16660,2,1.5714812637976576e-05,1.1454473392523451e-05,lightgbm
16660,3,0.00011775948031769107,0.00012587438346397847,lightgbm
16660,4,0.00014159876728677738,0.00015748848432907146,lightgbm
16660,5,0.00011397932235669245,0.00010996123077265585,lightgbm
16774,0,0.0009370712403368698,0.0008479965412197169,lightgbm
16774,1,0.0007069855974842576,0.0006388003084806881,lightgbm
16774,2,0.0009075149321551529,0.0007885129668336385,lightgbm
16774,3,0.0005190171152203685,0.0004736164007643434,lightgbm
16774,4,0.0009718957384904338,0.0010342536803735068,lightgbm
16774,5,0.00044720424273208447,0.00039238752703484194,lightgbm
17259,0,0.00029631614503999025,0.00028740933934026685,lightgbm
17259,1,0.00018131043447634627,0.0001953999644308489,lightgbm
17259,2,0.00016798169927902153,0.00021142326707106657,lightgbm
17259,3,0.0002824753002389332,0.0002941507025308907,lightgbm
17259,4,1.801840020170457e-05,2.4305981277846328e-05,lightgbm
17259,5,0.0001839125981981667,0.00020541514699008669,lightgbm
17293,0,0.0005869328777595987,0.0006535515923775628,lightgbm
17293,1,0.00045764065283990317,0.0005442485774675575,lightgbm
17293,2,0.0008339465794562675,0.000755563346616259,lightgbm
17293,3,0.00080602125861111,0.0007308208242173918,lightgbm
17293,4,0.0007351692523716568,0.0007517182857883076,lightgbm
17293,5,0.000551083838425186,0.0005555927520927322,lightgbm
17315,0,0.00036594470920919104,0.00037074209548472985,lightgbm
17315,1,0.00047948707811146354,0.000417003979898024,lightgbm
17315,2,0.0003241275434879725,0.00030901807216673265,lightgbm
17315,3,0.0003609721242871072,0.0003646953787572532,lightgbm
17315,4,0.00032476072099203664,0.0002303622481116051,lightgbm
17315,5,0.00020505395584455118,0.0002040770391925184,lightgbm
17565,0,0.00025865133798955143,0.00023496501601157264,lightgbm
17565,1,0.0004104710806534845,0.00033126044716780837,lightgbm
17565,2,0.0003006002631660935,0.00035033337312909005,lightgbm
17565,3,0.000345174809350544,0.0003200940226342793,lightgbm
17565,4,0.0001493156469519283,0.00014299998170002421,lightgbm
17565,5,0.0005922240006754124,0.00031292174680507727,lightgbm
17841,0,0.0002640378016603689,0.0002246486651028271,lightgbm
17841,1,0.00027884420010530097,0.0003027589864081547,lightgbm
17841,2,0.00027768629357204896,0.00027231674913625914,lightgbm
17841,3,0.00018777187424026646,0.00019243493244014903,lightgbm
17841,4,0.00010372282295173828,0.00010045843425741469,lightgbm
17841,5,0.00020312789911003214,0.0002045279335594531,lightgbm
18178,0,0.00015323456768410166,0.00014329446818561224,lightgbm
18178,1,0.00016133496978287874,0.00010192987130810472,lightgbm
18178,2,0.00010322623735743716,0.00011957671916417473,lightgbm
18178,3,0.00013936469224497597,0.00012820223686455814,lightgbm
18178,4,0.00022904774342005101,0.00019678680879966083,lightgbm
18178,5,4.162419598786719e-05,7.010078896568788e-05,lightgbm
18212,0,0.00023295749460598347,0.00024033519977218978,lightgbm
18212,1,0.0002770574292429859,0.0003309363407722438,lightgbm
18212,2,1.9062910489659242e-06,3.3465859636187346e-05,lightgbm
18212,3,0.0003606741749799836,0.00045128668077952023,lightgbm
18212,4,0.0004973439185757942,0.0005303181419525655,lightgbm
18212,5,0.00035075020836218573,0.0003487356976441538,lightgbm
18514,0,0.0003508109831564741,0.00034262388724033666,lightgbm
18514,1,0.0006276749379555296,0.0004884920830129702,lightgbm
18514,2,0.0004414741944330371,0.0003472293720704542,lightgbm
18514,3,0.0005493773110752454,0.0005327114630247183,lightgbm
18514,4,0.00040375877431985817,0.00038039638337774597,lightgbm
18514,5,0.0003021672733971203,0.00028815753813663837,lightgbm
18993,0,0.0006487554307937498,0.0006627833427739223,lightgbm
18993,1,0.00044812117722157146,0.000435117811539663,lightgbm
18993,2,0.0009090514981905028,0.0009572710675924824,lightgbm
18993,3,0.0007388124523709912,0.0007082889861684994,lightgbm
18993,4,0.0009371629951415143,0.0007266278628456949,lightgbm
18993,5,0.0005664468552177229,0.0006730744164602972,lightgbm
20329,0,0.0001980091868214656,0.00017903785409617717,lightgbm
20329,1,0.00030867446241676915,0.0002752431516579125,lightgbm
20329,2,0.0002261979875689061,0.00018896160714785334,lightgbm
20329,3,0.0003816150842409004,0.0002339894355438407,lightgbm
20329,4,0.00030784759029470665,0.000253385665408928,lightgbm
20329,5,9.76262274715016e-05,7.506133440833645e-05,lightgbm
21083,0,0.0007562057712603783,0.0006646267925189363,lightgbm
21083,1,0.0014921887142729964,0.001436343148447353,lightgbm
21083,2,0.0015588296303323266,0.0013719848078654286,lightgbm
21083,3,0.0011844984118452703,0.0010075264678500785,lightgbm
21083,4,0.0016867127978093806,0.0016647943376327241,lightgbm
21083,5,0.0021869450909045973,0.0017866940861883107,lightgbm
21805,0,0.0016377335122484916,0.0019752293707681876,lightgbm
21805,1,0.0017066295491454,0.0014630333430213575,lightgbm
21805,2,0.001438408519680836,0.0012296111972147042,lightgbm
21805,3,0.002169464003591179,0.0021188308298328573,lightgbm
21805,4,0.0006494655933985123,0.0005980188447105196,lightgbm
21805,5,0.0017116838645143643,0.0017384029587477463,lightgbm
22038,0,0.0013505671201871137,0.0010581741901299273,lightgbm
22038,1,0.0007812924470134018,0.0008744189608232137,lightgbm
22038,2,0.0010030399818038752,0.0008716752647203423,lightgbm
22038,3,0.0015152378426913416,0.0013270242200269877,lightgbm
22038,4,0.0013074704005657232,0.001249372347036589,lightgbm
22038,5,0.000806653361128357,0.0006980192393572569,lightgbm
23202,0,0.00018615353993334718,0.00020709882352495818,lightgbm
23202,1,0.0001530539446177376,0.00013405364794302936,lightgbm
23202,2,0.00019249152419316637,0.00022140212572883307,lightgbm
23202,3,0.0001935724971474439,0.00011804983776011476,lightgbm
23202,4,0.0001411957858426662,0.00016299459529804945,lightgbm
23202,5,0.00017272089129403005,0.0001881507445113398,lightgbm
23220,0,0.00027045363012231206,0.000283610893658554,lightgbm
23220,1,0.00018440447241779387,0.00015418886633886006,lightgbm
23220,2,0.00011970190265545009,9.973988982273892e-05,lightgbm
23220,3,0.00033162761516517355,0.0003472215826000113,lightgbm
23220,4,0.00027480302598101417,0.0002956673859943977,lightgbm
23220,5,0.00035316794753147596,0.00035550493994370656,lightgbm
23226,0,0.00023896610277807976,0.00026557048350955506,lightgbm
23226,1,0.00040419568116138905,0.00022214650428360166,lightgbm
23226,2,0.00036429348134297824,0.00026617955464141983,lightgbm
23226,3,0.0003104932013063648,0.0003048775984827821,lightgbm
23226,4,0.0007494783569546631,0.00036617304838203695,lightgbm
23226,5,0.0004261973109912354,0.00039782168820074154,lightgbm
23265,0,0.00046337719293668806,0.00034758810637222084,lightgbm
23265,1,0.0002692654184479253,0.00027744876610338664,lightgbm
23265,2,0.00015994195197064357,0.00018159781368344633,lightgbm
23265,3,0.00014991729272686524,0.00014490065627737869,lightgbm
23265,4,0.0002837793030058347,0.0002981563549842774,lightgbm
23265,5,0.0002430199834235523,0.0002748010307889029,lightgbm
23405,0,0.00048193245641276844,0.00026984037621000806,lightgbm
23405,1,9.942607613385166e-05,9.285081280130979e-05,lightgbm
23405,2,0.000257944371964908,0.00023083664265063006,lightgbm
23405,3,0.00022038348226662496,0.00021392708661348552,lightgbm
23405,4,0.0003278385367973953,0.0003787360603311381,lightgbm
23405,5,0.000492843111358085,0.00035632971603137645,lightgbm
24357,0,0.00017232502509298824,0.00019205549648871855,lightgbm
24357,1,0.0001019687723095837,9.486177506014962e-05,lightgbm
24357,2,0.00032398119429145064,0.00028153184678055785,lightgbm
24357,3,7.450060342508935e-05,6.672465045009815e-05,lightgbm
24357,4,0.00016353714697387123,0.0002064509083622191,lightgbm
24357,5,0.00026313504118839374,0.00023441032391655685,lightgbm
25437,0,0.00013696534805498708,0.00014054104797572956,lightgbm
25437,1,0.000303023212760174,0.0002834539087302827,lightgbm
25437,2,0.00024299149200841761,0.00018576984607792977,lightgbm
25437,3,0.00025381102391333095,0.00020980408105790904,lightgbm
25437,4,0.00020407962330860874,0.00019777937751007545,lightgbm
25437,5,0.0002978743089892602,0.0002113764446076653,lightgbm
25584,0,0.0004781584032447692,0.000516195706571634,lightgbm
25584,1,0.0003861728362446278,0.00041424306701605705,lightgbm
25584,2,0.0007466954820189689,0.0007719555915416102,lightgbm
25584,3,0.00035630934752797506,0.00034888964860364823,lightgbm
25584,4,0.0002601391213430952,0.00024375721865630936,lightgbm
25584,5,0.0006223342623213005,0.0006078090597354817,lightgbm
26125,0,0.00029958059282669613,0.0003041709467348124,lightgbm
26125,1,0.0006020263870915179,0.0005945916094379516,lightgbm
26125,2,0.0008625448005021228,0.0007594110137392206,lightgbm
26125,3,0.0006126553400449921,0.0006806573458229914,lightgbm
26125,4,0.00043647848078899815,0.0004993084122455833,lightgbm
26125,5,0.0005894660937761692,0.0005806726036108775,lightgbm
26336,0,0.0004384450407062744,0.0004495028509653627,lightgbm
26336,1,0.0002950376680761505,0.0003043302080383687,lightgbm
26336,2,0.00028717055074682716,0.0003307336658962835,lightgbm
26336,3,0.00019484081654530728,0.00024126656710520174,lightgbm
26336,4,0.0006129881137125552,0.0005244600611967963,lightgbm
26336,5,0.0002526608303186334,0.00018601783748686023,lightgbm
27771,0,0.0003775297345323703,0.0003331866189486918,lightgbm
27771,1,0.00032900112989369047,0.00030955753767350784,lightgbm
27771,2,0.000454103554390161,0.00040576657996696725,lightgbm
27771,3,0.0003571608838459826,0.0003581277062952933,lightgbm
27771,4,0.00037415915159751383,0.00036110240069297026,lightgbm
27771,5,0.0002495771511725759,0.00023221530532282827,lightgbm
28022,0,0.000543814376637138,0.0006050306706874338,lightgbm
28022,1,0.0001425441792656349,0.0001552368396624507,lightgbm
28022,2,0.0004503881987343033,0.00036105182893921483,lightgbm
28022,3,0.0001683688042598626,0.00013241569106590566,lightgbm
28022,4,0.0004352049182646199,0.0004786869418822448,lightgbm
28022,5,0.00046726818561416495,0.00036255081739220975,lightgbm
28078,0,0.0006483572513704552,0.0006366130198807721,lightgbm
28078,1,0.0006455040035670445,0.0005172999785719502,lightgbm
28078,2,0.0004970578614700448,0.0004805886152247819,lightgbm
28078,3,0.0003261744404433126,0.00029512203732796227,lightgbm
28078,4,0.00024617071962568726,0.00023959152322121035,lightgbm
28078,5,0.00045913111805265483,0.0004780545536135472,lightgbm
28512,0,0.00020440528886008603,0.00026011497168801747,lightgbm
28512,1,0.0002134881997868089,0.00022554272005758375,lightgbm
28512,2,0.00014433908208958882,0.0001280224301737868,lightgbm
28512,3,0.00016488638878148288,0.00015568311209060133,lightgbm
28512,4,0.0001498446996942833,0.00018010747614052096,lightgbm
28512,5,0.00014939281779251216,0.00016060811675861034,lightgbm
28656,0,0.0002149939721293829,0.00021415929201679777,lightgbm
28656,1,0.00039584788260289014,0.0004198600535678585,lightgbm
28656,2,0.00046939131882231484,0.0006143701693091182,lightgbm
28656,3,0.0006923616601054826,0.0006104125852543106,lightgbm
28656,4,0.0004397550930354184,0.00042724935888556026,lightgbm
28656,5,0.0002783831669313185,0.00026658320082031744,lightgbm
28820,0,0.0008680316590151061,0.0005639877738862763,lightgbm
28820,1,0.00039988926702672897,0.00037630596907758343,lightgbm
28820,2,0.0005530113509075383,0.0005873821109546756,lightgbm
28820,3,0.0007144214900442522,0.000501833548643191,lightgbm
28820,4,0.0009346514411019395,0.0005596730819949359,lightgbm
28820,5,0.00039677413940227794,0.00039795454902414435,lightgbm
28983,0,0.0002739734991609703,0.0002448420797805431,lightgbm
28983,1,0.00015835656115643974,0.000175547312702769,lightgbm
28983,2,0.0003710255035855208,0.00022215162766229586,lightgbm
28983,3,0.0003437948433746067,0.00025420125490619344,lightgbm
28983,4,8.068835357661746e-05,6.596356459152825e-05,lightgbm
28983,5,0.0003551514412513726,0.00022718307791166824,lightgbm
29885,0,0.0001866020613286981,0.0002119085144819328,lightgbm
29885,1,0.00031028772016589715,0.00025440201316690873,lightgbm
29885,2,0.0005663891311809104,0.00034271416852614696,lightgbm
29885,3,0.0001493575364164734,0.0001433096387164716,lightgbm
29885,4,0.00019991679977530776,0.00018593451391580744,lightgbm
29885,5,0.00039483976077536585,0.00036321879727586426,lightgbm
30023,0,0.00018107083868439315,0.00018442822208870297,lightgbm
30023,1,0.0004129340188692874,0.0003224717645705616,lightgbm
30023,2,0.00036958281478941495,0.0003527045859645083,lightgbm
30023,3,0.0005528195065584111,0.0005597530848662026,lightgbm
30023,4,0.00023751854891119459,0.0003433395914767051,lightgbm
30023,5,0.00012335268099323052,8.466680230252432e-05,lightgbm
30232,0,0.0003029748836623129,0.00026865061795468324,lightgbm
30232,1,0.0004370220977715532,0.00036447767745015455,lightgbm
30232,2,0.00024239713020992288,0.000236961298030179,lightgbm
30232,3,0.0001861899978612842,0.0001751669206375544,lightgbm
30232,4,0.0001956235997907732,0.0002158950331202518,lightgbm
30232,5,0.00029514772863940017,0.00018698154062072518,lightgbm
30641,0,0.00026183367697512656,0.0002754548660578648,lightgbm
30641,1,0.0003612612293012068,0.000267550447706578,lightgbm
30641,2,0.00044849817251775765,0.00030576485926753775,lightgbm
30641,3,0.00022761784241909442,0.00023902886298436443,lightgbm
30641,4,0.00033033003598823696,0.0003114644422503442,lightgbm
30641,5,0.0004862982941300017,0.0002692089091401994,lightgbm
30774,0,0.0003485479466062883,0.00029563027485304393,lightgbm
30774,1,0.0006157998345294008,0.00039810868721025256,lightgbm
30774,2,0.00045009724885880097,0.0003728332360713061,lightgbm
30774,3,0.00035383204373309277,0.0003211673559726384,lightgbm
30774,4,0.00018607016352898485,0.00020556107377325,lightgbm
30774,5,0.0002699080960250121,0.0002408529861809107,lightgbm
30793,0,0.0004012614142048683,0.00035634491385854155,lightgbm
30793,1,0.0004112839571113335,0.00042043144383353283,lightgbm
30793,2,0.00017582517735325765,0.00014726881079838198,lightgbm
30793,3,0.0003524061992455319,0.0003322053278045261,lightgbm
30793,4,0.00027552904883120297,0.00028461470703272087,lightgbm
30793,5,0.0003050723778962584,0.0002930156787387684,lightgbm
31083,0,0.0003145061405634465,0.0003219039714326012,lightgbm
31083,1,0.0006927127786833729,0.0006874665207769452,lightgbm
31083,2,0.0003049345647667901,0.0003349902697276434,lightgbm
31083,3,0.00034013542078607095,0.0003089628753935344,lightgbm
31083,4,0.00020400582808570745,0.00019728543777861604,lightgbm
31083,5,0.0003748060121887078,0.00034749753193815265,lightgbm
31170,0,0.0010083410478839217,0.001049760251840814,lightgbm
31170,1,0.0018799748352969542,0.001552759546237441,lightgbm
31170,2,0.0030052779760771386,0.002366652212666595,lightgbm
31170,3,0.002698295504596039,0.002601980893082096,lightgbm
31170,4,0.00359241682192158,0.002475976295727537,lightgbm
31170,5,0.0025841663634613115,0.0019363057518271903,lightgbm
31236,0,0.0002470094610474948,0.00024363041538046865,lightgbm
31236,1,0.0003747543540903427,0.00030086690017296997,lightgbm
31236,2,0.00039887928524370657,0.0002689529099376428,lightgbm
31236,3,0.00019593148448508355,0.0002359530291013382,lightgbm
31236,4,0.00031723487532027113,0.0002057533668842202,lightgbm
31236,5,0.00036513611696072204,0.0003446978450293275,lightgbm
32748,0,0.00012643465937296473,0.00016100238422151877,lightgbm
32748,1,0.00027779444444748347,0.00025689024734211507,lightgbm
32748,2,0.0004414493193803259,0.00028947930696966305,lightgbm
32748,3,0.00016420335033199106,0.0001927955637258031,lightgbm
32748,4,0.0003046321669811249,0.0002838125356448485,lightgbm
32748,5,0.000295929361663964,0.000303895508481478,lightgbm
157,0,0.0009670407880235048,0.0005446793511509895,xgboost
157,1,0.0019109516702653794,0.0007963672978803515,xgboost
157,2,0.0006303663056556317,0.0004419593315105885,xgboost
157,3,0.0007995813669763374,0.0005612820968963206,xgboost
157,4,0.001358063830669656,0.0007985798292793334,xgboost
157,5,0.0014612181013111641,0.0007132242899388075,xgboost
633,0,0.0011118609886029847,0.00035424798261374235,xgboost
633,1,0.0006429031418397624,0.0003174478479195386,xgboost
633,2,0.0007841182975369877,0.0002830700541380793,xgboost
633,3,0.0011311703378132972,0.00038314578705467284,xgboost
633,4,0.0002959190016367208,0.00016188446898013353,xgboost
633,5,0.0006886818950147909,0.00025743601145222783,xgboost
886,0,0.0010825267999597331,0.0009130328544415534,xgboost
886,1,0.0008561251357474316,0.0007014927105046809,xgboost
886,2,0.0008878648539670814,0.0007447603275068104,xgboost
886,3,0.001240819651634005,0.0010366252390667796,xgboost
886,4,0.0009649868105303176,0.0007979671936482191,xgboost
886,5,0.0011414072545789617,0.0009384460281580687,xgboost
1292,0,0.00018423364665909675,4.960421620125999e-07,xgboost
1292,1,0.00024466530921404443,5.244099838819238e-07,xgboost
1292,2,0.00023049826076824905,5.104232059238711e-07,xgboost
1292,3,0.0002457264951926807,4.960421620125999e-07,xgboost
1292,4,0.00029177778229402725,4.659504782011936e-07,xgboost
1292,5,0.00025745061083399823,4.812316092284163e-07,xgboost
1513,0,0.0001403265486733162,2.457897790009156e-05,xgboost
1513,1,0.00031567026209894177,2.0379811758175492e-05,xgboost
1513,2,0.00028020506585764047,1.943138886417728e-05,xgboost
1513,3,0.00011083323391904314,2.0379811758175492e-05,xgboost
1513,4,0.00014668597819694879,2.215519270976074e-05,xgboost
1513,5,0.00026641248859559454,2.6069945306517184e-05,xgboost
1663,0,0.00018895686300212847,6.6923403210239485e-06,xgboost
1663,1,8.427711441553192e-05,4.988175533071626e-06,xgboost
1663,2,0.00024041614212142506,5.902089014853118e-06,xgboost
1663,3,4.592457768950866e-05,5.464272817334859e-06,xgboost
1663,4,9.350188642289792e-05,5.464272817334859e-06,xgboost
1663,5,0.00016475344876223602,8.043191883189138e-06,xgboost
1810,0,0.00025209123362455294,2.4323501293110894e-06,xgboost
1810,1,0.00018883250140670543,2.64424352280912e-06,xgboost
1810,2,0.00012441606381432204,2.3191548734757816e-06,xgboost
1810,3,0.000167006809975237,2.3191548734757816e-06,xgboost
1810,4,0.0001845922275262314,3.1114725516090402e-06,xgboost
1810,5,0.0002910384563479415,2.4323501293110894e-06,xgboost
1820,0,0.0005350857270191087,0.00031916063744574785,xgboost
1820,1,0.00047636530359556267,0.0002868273586500436,xgboost
1820,2,0.0005831351755121881,0.00030323409009724855,xgboost
1820,3,0.0007959166346526649,0.00045276296441443264,xgboost
1820,4,0.000698357658938649,0.00038736683200113475,xgboost
1820,5,0.0007799761825040291,0.00043306461884640157,xgboost
1862,0,0.00039791818045306713,0.0002522379218135029,xgboost
1862,1,0.0010594214685088756,0.0005108215264044702,xgboost
1862,2,0.0005492306384558151,0.0003668280260171741,xgboost
1862,3,0.0009790981337969315,0.0005310666165314615,xgboost
1862,4,0.0008178116422559931,0.0005112551152706146,xgboost
1862,5,0.0007295434059316449,0.0004375596472527832,xgboost
1920,0,0.00013778972165552273,1.2781630175595637e-05,xgboost
1920,1,0.0002689399080352789,1.9697812604135834e-05,xgboost
1920,2,0.00024329716751496255,1.4290297258412465e-05,xgboost
1920,3,0.0002390194086657344,1.5654235539841466e-05,xgboost
1920,4,0.00022697010146603835,1.9697812604135834e-05,xgboost
1920,5,0.00023220766007217748,1.4987789654696826e-05,xgboost
1998,0,0.00042555154630287884,0.00034702662378549576,xgboost
1998,1,0.0005868212322914164,0.0005104287411086261,xgboost
1998,2,0.0013155159079913234,0.0010332756210118532,xgboost
1998,3,0.0011423414383618371,0.0009583634091541171,xgboost
1998,4,0.0021015496496290895,0.0013509660493582487,xgboost
1998,5,0.0025337807728330972,0.0018729938892647624,xgboost
2553,0,0.0003958771073162921,9.891112858895212e-05,xgboost
2553,1,0.00036043657012857424,0.00010246596502838656,xgboost
2553,2,0.0005751305001093131,0.00013485259842127562,xgboost
2553,3,0.0004765241768460553,0.00010298177949152887,xgboost
2553,4,0.0001549595780080402,5.6013970606727526e-05,xgboost
2553,5,0.0003370872438646335,9.929767838912085e-05,xgboost
2567,0,0.00039734416276142537,3.225378168281168e-05,xgboost
2567,1,0.0002542486728962105,3.14614298986271e-05,xgboost
2567,2,0.00013312906544465477,2.333830161660444e-05,xgboost
2567,3,0.0003080121767372442,2.3735554350423627e-05,xgboost
2567,4,0.00025885657076167795,2.7279373171040788e-05,xgboost
2567,5,0.0003162002730295863,2.3583555957884528e-05,xgboost
2568,0,0.0003038374063428246,1.1585259017010685e-05,xgboost
2568,1,0.0003411314272688085,1.285269081563456e-05,xgboost
2568,2,0.00023309979809727708,1.2022591363347601e-05,xgboost
2568,3,0.00014369694239338337,1.016094483929919e-05,xgboost
2568,4,0.0004038437281945973,1.2444564163160976e-05,xgboost
2568,5,0.000339269068553635,1.0656888662197161e-05,xgboost
